meanBitLifeTimePerPacket:vector TS_network.sink1.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink4.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink2.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[1].sink (#0 - General-0-20250518-12:02:52-15739),
0.926712685655,0.000013038814999999,0.92672338574,0.000018690300999999,0.617833915158,0.000022349528999999,,,0.617827732889,0.000028082541999999
0.926862686855,0.000013041065,0.92687338694,0.000018693001,0.617933915358,0.000022348728999999,,,0.617927731989,0.000028081942
0.927012688055,0.000013043314999999,0.92702338814,0.000018695701,0.618033915558,0.000022347928999999,,,0.618027731089,0.000028081341999999
0.927162689255,0.000013045565,0.92717338934,0.000018698400999999,0.618133915758,0.000022347129,,,0.618127730189,0.000028080741999999
0.927312690455,0.000013047814999999,0.92732339054,0.000018701100999999,0.618233915958,0.000022346328999999,,,0.618227729289,0.000028080141999999
0.927462691655,0.000013050064999999,0.92747339174,0.000018703800999999,0.618333916158,0.000022345528999999,,,0.618327728389,0.000028079541999999
0.927612692855,0.000013052314999999,0.92762339294,0.000018706500999999,0.618433916358,0.000022344728999999,,,0.618427727489,0.000028078942
0.927762694055,0.000013054564999999,0.92777339414,0.000018709200999999,0.618533916558,0.000022343929,,,0.618527726589,0.000028078342
0.927912695255,0.000013056814999999,0.92792339534,0.000018711900999999,0.618633916758,0.000022343128999999,,,0.61862772569,0.000028077743
0.928062696455,0.000013059064999999,0.92807339654,0.000018714601,0.618733916958,0.000022342328999999,,,0.61872772479,0.000028077143
0.928212697655,0.000013061315,0.92822339774,0.000018717301,0.618833917158,0.000022341528999999,,,0.61882772389,0.000028076542999999
0.928362698855,0.000013063564999999,0.92837339894,0.000018720000999999,0.618933917358,0.000022340729,,,0.61892772299,0.000028075942999999
0.928512700055,0.000013065815,0.92852340014,0.000018722700999999,0.619033917558,0.000022339928999999,,,0.61902772209,0.000028075342999999
0.928662701255,0.000013068064999999,0.92867340134,0.000018725400999999,0.619133917758,0.000022339128999999,,,0.61912772119,0.000028074742999999
0.928812702455,0.000013070315,0.92882340254,0.000018728100999999,0.619233917958,0.000022338328999999,,,0.61922772029,0.000028074143
0.928962703655,0.000013072564999999,0.92897340374,0.000018730800999999,0.619333918158,0.000022337529,,,0.61932771939,0.000028073542999999
